fecha,consumo_real,consumo_predicho,error,error_abs,error_pct
2022-02-26 06:00:00,1013.552122,870.2450413880927,143.3070806119074,143.3070806119074,14.139093343233847
2022-02-26 07:00:00,1019.499883,892.4767796992784,127.02310330072157,127.02310330072157,12.459354377456224
2022-02-26 08:00:00,1035.882841,984.284459086871,51.59838191312906,51.59838191312906,4.98110209676975
2022-02-26 09:00:00,1110.283756,1153.0941890414556,-42.81043304145555,42.81043304145555,-3.8558100854945363
2022-02-26 10:00:00,1215.498415,1279.4687986599884,-63.97038365998833,63.97038365998833,-5.2628932189918425
2022-02-26 11:00:00,1311.45606,1365.978434855182,-54.52237485518208,54.52237485518208,-4.157392421914775
2022-02-26 12:00:00,1376.386908,1438.9049330234575,-62.51802502345754,62.51802502345754,-4.542183935351523
2022-02-26 13:00:00,1421.8541919999998,1489.1655429226043,-67.31135092260456,67.31135092260456,-4.73405439892001
2022-02-26 14:00:00,1478.131592,1526.0637004104437,-47.93210841044379,47.93210841044379,-3.242749743653662
2022-02-26 15:00:00,1491.277693,1536.5798227007942,-45.30212970079424,45.30212970079424,-3.0378064335999047
2022-02-26 16:00:00,1464.137349,1537.3135145112037,-73.17616551120364,73.17616551120364,-4.997903069762046
2022-02-26 17:00:00,1422.355261,1519.3181131926858,-96.96285219268589,96.96285219268589,-6.817062857033007
2022-02-26 18:00:00,1395.762327,1480.3095182601169,-84.54719126011696,84.54719126011696,-6.0574203519190535
2022-02-26 19:00:00,1393.414458,1422.9702608857672,-29.555802885767207,29.555802885767207,-2.1211063740639906
2022-02-26 20:00:00,1371.7856550000001,1356.915903534606,14.869751465394074,14.869751465394074,1.08397047389988
2022-02-26 21:00:00,1384.833537,1321.0514781474444,63.782058852555565,63.782058852555565,4.605756370598033
2022-02-26 22:00:00,1433.397101,1373.1463656277742,60.25073537222579,60.25073537222579,4.203352673881666
2022-02-26 23:00:00,1356.110074,1317.1363347457204,38.97373925427951,38.97373925427951,2.873936268264866
2022-02-27 00:00:00,1261.515412,1229.5569915219362,31.958420478063772,31.958420478063772,2.5333357146542554
2022-02-27 01:00:00,1221.044407,1115.367677633975,105.67672936602503,105.67672936602503,8.654618027010464
2022-02-27 02:00:00,1135.1281410000001,1012.8879538488787,122.2401871511214,122.2401871511214,10.768844744121395
2022-02-27 03:00:00,1052.94437,936.7526831609407,116.19168683905923,116.19168683905923,11.034931203351155
2022-02-27 04:00:00,995.189611,888.4089387485958,106.78067225140421,106.78067225140421,10.72968116539193
2022-02-27 05:00:00,967.666936,866.1819049842347,101.48503101576523,101.48503101576523,10.487599321649782
2022-02-27 06:00:00,941.0385859999999,869.1893227575376,71.84926324246226,71.84926324246226,7.635102780202284
2022-02-27 07:00:00,932.60563,891.3940911243875,41.21153887561252,41.21153887561252,4.418967412368346
2022-02-27 08:00:00,918.554721,983.0903960450801,-64.5356750450801,64.5356750450801,-7.025784481824039
2022-02-27 09:00:00,973.859158,1151.695338188812,-177.83618018881202,177.83618018881202,-18.26097528866818
2022-02-27 10:00:00,1089.380128,1277.9166392293494,-188.53651122934934,188.53651122934934,-17.306769821061884
2022-02-27 11:00:00,1206.637094,1364.321328162209,-157.68423416220912,157.68423416220912,-13.068074481241593
2022-02-27 12:00:00,1273.340605,1437.1593571532808,-163.81875215328068,163.81875215328068,-12.865273557602496
2022-02-27 13:00:00,1254.259486,1487.3589944990322,-233.09950849903225,233.09950849903225,-18.584631896420216
2022-02-27 14:00:00,1328.73209,1524.2123897987058,-195.4802997987058,195.4802997987058,-14.711791885654376
2022-02-27 15:00:00,1338.244479,1534.715754686606,-196.47127568660608,196.47127568660608,-14.681269287463735
2022-02-27 16:00:00,1295.445891,1535.4485564349338,-240.00266543493376,240.00266543493376,-18.526645312037488
2022-02-27 17:00:00,1286.56474,1517.474985841709,-230.91024584170896,230.91024584170896,-17.94781394690709
2022-02-27 18:00:00,1285.855816,1478.5137133280718,-192.65789732807184,192.65789732807184,-14.982853826285595
2022-02-27 19:00:00,1291.356466,1421.2440158126046,-129.88754981260468,129.88754981260468,-10.058225844869442
